providerType,ccn,providerName,city,state,reviewedDomain,candidateUrl,mapLinkCount,careerUrlsFound,detailedJobUrlsFound,detailedJobUrlCount,verifiedDetailPages,pagesWithLocation,pagesWithEmploymentType,maxDescriptionWords,atsDetected,jobPostingDetected,auditStage,auditStatus,auditReason
nursing_home,045214,Hudson Memorial Nursing Home,EL DORADO,AR,hudsonmemorialnursing.com,https://hudsonmemorialnursing.com/,3,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,075338,ARK HEALTHCARE & REHABILITATION AT GOVERNORS HOUSE,SIMSBURY,CT,arkgovernorshouse.com,https://arkgovernorshouse.com/services/,14,https://arkgovernorshouse.com/careers|https://arkgovernorshouse.com/careers/|https://arkgovernorshouse.com/careers/#,https://arkgovernorshouse.com/re-opening-letter,1,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 1 distinct provider-hosted job URLs; requires at least 3.
nursing_home,105634,GULFSIDE HEALTH AND REHABILITATION CENTER,CLEARWATER,FL,gulfsidehrc.com,https://gulfsidehrc.com/,23,https://gulfsidehrc.com/employment|https://gulfsidehrc.com/employment/#content|https://gulfsidehrc.com/employment/#access_tools|https://gulfsidehrc.com/employment/,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,115449,HART CARE CENTER,HARTWELL,GA,hartcarecenter.org,https://hartcarecenter.org/service/senior-care-services/,19,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,225049,Pine Knoll Nursing Center,LEXINGTON,MA,pineknollnursingcenter.com,https://www.pineknollnursingcenter.com/About-Pine-Knoll-Nursing-Center-Rehab,3,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,215007,Wicomico Nursing Home,SALISBURY,MD,wicomiconursinghome.org,https://wicomiconursinghome.org/contact/,9,https://wicomiconursinghome.org/employment|https://wicomiconursinghome.org/employment/,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,205082,PINNACLE HEALTH & REHAB AT SANFORD,SANFORD,ME,pinnaclesanford.com,https://pinnaclesanford.com/,9,https://pinnaclesanford.com/employment-application|https://pinnaclesanford.com/employment-application#,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,265412,MOUNTAIN VIEW HEALTHCARE,MOUNTAIN VIEW,MO,willowhealthcare.com,https://www.willowhealthcare.com/communities/mountain-view-healthcare/,30,https://www.willowhealthcare.com/about-us/careers|https://www.willowhealthcare.com/about-us/careers/#module_1|https://www.willowhealthcare.com/about-us/careers/,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,38E174,VILLAGE MANOR OF CASCADIA,WOOD VILLAGE,OR,villagemanorofcascadia.com,https://www.villagemanorofcascadia.com/,10,https://www.villagemanorofcascadia.com/careers|https://www.villagemanorofcascadia.com/careers/#ajax-content-wrap|https://www.villagemanorofcascadia.com/careers/#slide-out-widget-area|https://www.villagemanorofcascadia.com/careers/|https://www.villagemanorofcascadia.com/careers/#,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,395605,ST BARNABAS NURSING HOME,GIBSONIA,PA,stbarnabashealthsystem.com,https://stbarnabashealthsystem.com/charities/annual-events/presents-for-patients/,108,https://stbarnabashealthsystem.com/careers|https://stbarnabashealthsystem.com/careers/students|https://stbarnabashealthsystem.com/careers/application|https://stbarnabashealthsystem.com/careers/referral-bonus|https://stbarnabashealthsystem.com/careers/students/student-employment-application|https://stbarnabashealthsystem.com/careers/#|https://stbarnabashealthsystem.com/careers/#content|https://stbarnabashealthsystem.com/careers/,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,056382,THE GROVE POST-ACUTE CARE CENTER,SYLMAR,CA,thegrovepostacute.com,https://www.thegrovepostacute.com/,7,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,295104,SIERRA BASIN POST ACUTE,CARSON CITY,NV,sierrabasinpa.com,https://sierrabasinpa.com/,14,https://sierrabasinpa.com/careers|https://sierrabasinpa.com/careers/#wp--skip-link--target|https://sierrabasinpa.com/careers/|https://sierrabasinpa.com/careers/#,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,676000,PINE RIDGE HEALTH CARE LLP,LIVINGSTON,TX,pineridgellp.com,https://pineridgellp.com/contact/,1,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,535026,Big Horn Rehabilitation and Care Center,Sheridan,WY,bighornhc.com,https://bighornhc.com/,31,https://bighornhc.com/careers|https://bighornhc.com/careers/,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,555767,BELLAKEN SKILLED NURSING CENTER,OAKLAND,CA,bellaken.com,http://www.bellaken.com/index.php/skilled-nursing-facility-services/skilled-nursing,69,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,075236,NOBLE HORIZONS,SALISBURY,CT,noblehorizons.org,https://noblehorizons.org/noble-horizons-nurse-autumn-cockcroft-honored-receives-optums-clinical-excellence-award/,219,https://noblehorizons.org/about/career-opportunities|https://noblehorizons.org/about/career-opportunities/#content|https://noblehorizons.org/about/career-opportunities/#|https://noblehorizons.org/about/career-opportunities/,https://noblehorizons.org/jessica-boardman-r-n-lasting-bonds-are-part-of-her-noble-career|https://noblehorizons.org/coping-with-role-reversal-and-aging-parents|https://noblehorizons.org/tag/senior-caregiver-roles,3,0,3,1,2031,false,false,detailed_audit,rejected_incomplete_job_pages,Only 0 sampled offers met the >=300 words + location + employment type requirements; requires 3.
nursing_home,285300,Hillcrest Firethorn,Lincoln,NE,hillcresthealth.com,https://hillcresthealth.com/locations-and-services/hillcrest-firethorn/,63,https://hillcresthealth.com/careers|https://hillcresthealth.com/careers-delete|https://hillcresthealth.com/careers/#content|https://hillcresthealth.com/careers/#|https://hillcresthealth.com/careers/|https://hillcresthealth.com/careers/#know-more,https://hillcresthealth.com/careers-delete,1,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,315354,SUNNYSIDE MANOR,WALL,NJ,sunnysidemanornj.com,https://www.sunnysidemanornj.com/senior-living-options/skilled-nursing/,209,https://www.sunnysidemanornj.com/contact-us/employment|https://www.sunnysidemanornj.com/contact-us/employment/#!|https://www.sunnysidemanornj.com/contact-us/employment/|https://www.sunnysidemanornj.com/contact-us/employment/#,https://www.sunnysidemanornj.com/2016/01/27/ribbon-cutting-marks-opening-of-a-new-generation-of-senior-living|https://www.sunnysidemanornj.com/2015/05/05/new-location-opening-in-summer-2015|https://www.sunnysidemanornj.com/2018/07/27/changing-roles-how-to-manage-the-transition-from-child-to-caregiver-for-a-senior-parent,3,1,3,1,2876,false,false,detailed_audit,rejected_incomplete_job_pages,Only 1 sampled offers met the >=300 words + location + employment type requirements; requires 3.
nursing_home,32E083,South Valley Care Center LLC,Albuquerque,NM,southvalleycare.com,https://www.southvalleycare.com/,6,https://www.southvalleycare.com/careers|https://southvalleycare.com/careers|https://www.southvalleycare.com/careers#,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,335155,WINDSOR PARK REHAB & NURSING CENTER,QUEENS VILLAGE,NY,windsorparknh.com,https://www.windsorparknh.com/,64,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,375493,Heartsworth Center For Nursing & Rehabilitation,Vinita,OK,heartsworthseniorliving.com,https://heartsworthseniorliving.com/,113,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,676229,TRUCARE LIVING CENTERS-COLUMBUS,COLUMBUS,TX,tlc-columbus.com,https://tlc-columbus.com/,2,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,495183,THE HAVEN AT BRANDERMILL WOODS,MIDLOTHIAN,VA,brandermillwoods.com,https://www.brandermillwoods.com/skilled-care-midlothian,226,https://www.brandermillwoods.com/careers|https://www.brandermillwoods.com/careers#|https://www.brandermillwoods.com/careers#top,https://www.brandermillwoods.com/blog/governor-issues-proclamation-for-careers-in-aging-week-3-14-22|https://www.brandermillwoods.com/blog/how-nutrition-plays-a-role-in-memory,2,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,095020,STODDARD BAPTIST NURSING HOME,WASHINGTON,DC,stoddardbaptisthome.org,https://www.stoddardbaptisthome.org/,40,https://www.stoddardbaptisthome.org/careers|https://www.stoddardbaptisthome.org/careers/volunteers|https://www.stoddardbaptisthome.org/careers/current-job-openings|https://www.stoddardbaptisthome.org/employment-application|https://www.stoddardbaptisthome.org/careers/#content|https://www.stoddardbaptisthome.org/careers/|https://www.stoddardbaptisthome.org/careers/volunteers/|https://www.stoddardbaptisthome.org/careers/current-job-openings/|https://www.stoddardbaptisthome.org/employment-application/,https://www.stoddardbaptisthome.org/careers/current-job-openings|https://www.stoddardbaptisthome.org/careers/volunteers|https://www.stoddardbaptisthome.org/careers/current-job-openings/|https://www.stoddardbaptisthome.org/careers/volunteers/,4,0,2,0,860,false,false,detailed_audit,rejected_incomplete_job_pages,Only 0 sampled offers met the >=300 words + location + employment type requirements; requires 3.
nursing_home,235026,Gogebic Medical Care Facility,Wakefield,MI,gogebicmedicalcare.com,https://www.gogebicmedicalcare.com/,32,https://www.gogebicmedicalcare.com/careers,https://www.gogebicmedicalcare.com/post/gmcf-is-opening-its-doors-to-visitors-without-appointments|https://www.gogebicmedicalcare.com/post/gmcf-at-gogebic-community-college-healthcare-job-fair-2022,2,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,38E173,AVALON CARE CENTER - PORTLAND,PORTLAND,OR,avalonhealthcare.com,https://avalonhealthcare.com/portland/,75,https://careers.avalonhealthcare.com/jobs|https://careers.avalonhealthcare.com/jobs/#|https://careers.avalonhealthcare.com/jobs/,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,035097,The Legacy Rehab & Care Center,BULLHEAD CITY,AZ,thelegacyrehab.com,https://thelegacyrehab.com/who-we-are,31,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,095028,INGLESIDE AT ROCK CREEK,WASHINGTON,DC,inglesideonline.org,https://inglesideonline.org/news/new-ingleside-engaged-social-day-program-launches-at-ingleside-at-rock-creek/,186,https://inglesideonline.org/careers|https://inglesideonline.org/careers/#content|https://inglesideonline.org/careers/#|https://inglesideonline.org/careers/|https://inglesideonline.org/careers/#popup-team-1|https://inglesideonline.org/careers/#popup-team-2|https://inglesideonline.org/careers/#popup-team-3,https://inglesideonline.org/news/program-offers-career-opportunities-in-senior-living-for-young-adults-with-idds,1,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,125042,OAHU CARE FACILITY,HONOLULU,HI,oahucarefacility.com,https://www.oahucarefacility.com/,18,https://www.oahucarefacility.com/careers|https://www.oahucarefacility.com/careers#main,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,165479,Calvin Community,Des Moines,IA,calvincommunity.org,https://www.calvincommunity.org/community/assisted_living_des_moines/,25,https://www.calvincommunity.org/careers|https://www.calvincommunity.org/careers/blog|https://www.calvincommunity.org/careers-2|https://www.calvincommunity.org/careers/#content|https://www.calvincommunity.org/careers/#|https://www.calvincommunity.org/careers/|https://www.calvincommunity.org/careers/blog/,https://www.calvincommunity.org/careers/blog|https://www.calvincommunity.org/careers-2|https://www.calvincommunity.org/new-years-casserole|https://www.calvincommunity.org/calvins-favorite-tater-tot-casserole|https://www.calvincommunity.org/careers/blog/,5,0,5,1,1126,false,false,detailed_audit,rejected_incomplete_job_pages,Only 0 sampled offers met the >=300 words + location + employment type requirements; requires 3.
nursing_home,205085,Horizons Living and Rehab Center,BRUNSWICK,ME,horizonslivingandrehab.com,https://www.horizonslivingandrehab.com/,23,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,285270,"Bethany Home, Inc",Minden,NE,bethany-home.net,https://www.bethany-home.net/senior-care-facility,12,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,305057,COURVILLE AT MANCHESTER,MANCHESTER,NH,thecourvilles.com,https://www.thecourvilles.com/services-thecourvilles,21,https://www.thecourvilles.com/careers,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,325128,"Artesia Healthcare & Rehabilitation Center, LLC",Artesia,NM,artesiahc.com,https://artesiahc.com/,22,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,335467,Crest Manor Living and Rehabilitation Center,Fairport,NY,crestmanorliving.com,https://crestmanorliving.com,140,https://crestmanorliving.com/careers|https://crestmanorliving.com/employment|https://crestmanorliving.com/employment/employment-form|https://crestmanorliving.com/employment/background-check-form,https://crestmanorliving.com/employment/employment-form|https://crestmanorliving.com/employment/background-check-form,2,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 2 distinct provider-hosted job URLs; requires at least 3.
nursing_home,385234,SALEM TRANSITIONAL CARE,SALEM,OR,salemtransitionalcare.com,https://www.salemtransitionalcare.com/,11,https://www.salemtransitionalcare.com/careers|https://www.salemtransitionalcare.com/careers/#ajax-content-wrap|https://www.salemtransitionalcare.com/careers/#slide-out-widget-area|https://www.salemtransitionalcare.com/careers/|https://www.salemtransitionalcare.com/careers/#,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,535034,Westward Heights Care Center,LANDER,WY,westward-heights.com,https://www.westward-heights.com,57,https://www.westward-heights.com/career-center|https://www.westward-heights.com/career-center/join-our-team|https://www.westward-heights.com/career-center/we-are-vetter|https://www.westward-heights.com/career-center/awards-recognition|https://www.westward-heights.com/career-center/benefits-education|https://www.westward-heights.com/career-center/team-members-say-do|https://www.westward-heights.com/career-center/|https://www.westward-heights.com/career-center/join-our-team/#content|https://www.westward-heights.com/career-center/join-our-team/#access_tools|https://www.westward-heights.com/career-center/we-are-vetter/,https://www.westward-heights.com/career-center/join-our-team|https://www.westward-heights.com/career-center/we-are-vetter|https://www.westward-heights.com/career-center/awards-recognition|https://www.westward-heights.com/career-center/benefits-education|https://www.westward-heights.com/career-center/team-members-say-do|https://www.westward-heights.com/career-center|https://www.westward-heights.com/career-center/join-our-team/#content|https://www.westward-heights.com/career-center/join-our-team/#access_tools|https://www.westward-heights.com/career-center/|https://www.westward-heights.com/career-center/team-members-say-do/|https://www.westward-heights.com/career-center/we-are-vetter/|https://www.westward-heights.com/career-center/awards-recognition/|https://www.westward-heights.com/career-center/benefits-education/|https://www.westward-heights.com/career-center/join-our-team/,14,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,035130,ARCHSTONE CARE CENTER,CHANDLER,AZ,archstonecare.com,https://archstonecare.com/choose-us/,56,https://archstonecare.com/jobs|https://archstonecare.com/careers|https://archstonecare.com/jobs/rn|https://archstonecare.com/jobs/lpn|https://archstonecare.com/jobs/dietary-aide|https://archstonecare.com/jobs/housekeeping-aide|https://archstonecare.com/jobs/font-desk-receptionist|https://archstonecare.com/jobs/certified-nursing-assistant|https://archstonecare.com/job-openings|https://archstonecare.com/job-category/rn,https://archstonecare.com/jobs/font-desk-receptionist|https://archstonecare.com/awsm_job_openings-sitemap.xml|https://archstonecare.com/jobs/lpn|https://archstonecare.com/jobs/rn|https://archstonecare.com/jobs/dietary-aide|https://archstonecare.com/jobs/housekeeping-aide|https://archstonecare.com/jobs/certified-nursing-assistant|https://archstonecare.com/job-category/housekeeping-aide|https://archstonecare.com/job-type-sitemap.xml|https://archstonecare.com/job-category-sitemap.xml|https://archstonecare.com/job-location-sitemap.xml|https://archstonecare.com/job-type/full-time|https://archstonecare.com/job-type/part-time|https://archstonecare.com/job-category/cna|https://archstonecare.com/job-category/dietary-aide|https://archstonecare.com/job-category/front-desk-receptionist|https://archstonecare.com/job-category/lpn|https://archstonecare.com/job-category/rn|https://archstonecare.com/job-location/az|https://archstonecare.com/job-location/chandler|https://archstonecare.com/jobs/font-desk-receptionist/|https://archstonecare.com/jobs/dietary-aide/|https://archstonecare.com/jobs/housekeeping-aide/|https://archstonecare.com/jobs/rn/|https://archstonecare.com/jobs/lpn/,26,0,1,1,557,false,true,detailed_audit,rejected_jobposting_detected,JSON-LD JobPosting detected on a job page.
nursing_home,056019,Gardena Convalescent Center,GARDENA,CA,gardenaconvalescentcenter.com,https://gardenaconvalescentcenter.com,2,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,085026,STONEGATES,GREENVILLE,DE,stonegates.com,https://www.stonegates.com/health-and-wellness,70,https://stonegates.com/careers|https://stonegates.com/careers#,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,165463,Crestview Nursing and Rehabilitation,Webster City,IA,crestviewnrc.com,https://crestviewnrc.com/,18,https://crestviewnrc.com/employment|https://crestviewnrc.com/wp-content/uploads/2023/04/job-description-RN.pdf|https://crestviewnrc.com/wp-content/uploads/2023/04/job-description-LPN.pdf|https://crestviewnrc.com/wp-content/uploads/2023/04/Job-description-CNA-1.pdf|https://crestviewnrc.com/wp-content/uploads/2023/04/Job-description-RECEPTIONIST.pdf|https://crestviewnrc.com/wp-content/uploads/2023/04/job-description-housekeeper-1.pdf|https://crestviewnrc.com/employment/#content|https://crestviewnrc.com/employment/,https://crestviewnrc.com/wp-content/uploads/2023/04/Job-description-CNA-1.pdf|https://crestviewnrc.com/wp-content/uploads/2023/04/Job-description-RECEPTIONIST.pdf|https://crestviewnrc.com/wp-content/uploads/2023/04/job-description-RN.pdf|https://crestviewnrc.com/wp-content/uploads/2023/04/job-description-housekeeper-1.pdf|https://crestviewnrc.com/wp-content/uploads/2023/04/job-description-LPN.pdf,5,0,0,0,634,false,false,detailed_audit,rejected_incomplete_job_pages,Only 0 sampled offers met the >=300 words + location + employment type requirements; requires 3.
nursing_home,185049,Auburn Nursing and Rehabilitation Center,Auburn,KY,auburnnursingandrehab.com,https://www.auburnnursingandrehab.com/,44,,,0,0,0,0,0,false,false,map_only,rejected_no_careers_page,No provider-hosted careers/jobs/employment landing page was found.
nursing_home,265237,MAPLE LAWN NURSING HOME,PALMYRA,MO,maplelawnnursinghome.net,https://www.maplelawnnursinghome.net/employment,9,https://www.maplelawnnursinghome.net/employment|https://www.maplelawnnursinghome.net/employment#JobOpenings,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,255179,"LEAKESVILLE REHABILITATION AND NURSING CENTER, INC",LEAKESVILLE,MS,leakesvillerehab.com,https://leakesvillerehab.com/notice-of-non-discrimination/,138,https://leakesvillerehab.com/careers|https://leakesvillerehab.com/careers/|https://leakesvillerehab.com/careers/#,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,366308,ALGART HEALTH CARE,CLEVELAND,OH,algarthealthcare.com,https://www.algarthealthcare.com/,13,https://www.algarthealthcare.com/job-opportunities,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
nursing_home,035176,BEATITUDES CAMPUS,PHOENIX,AZ,beatitudescampus.org,https://beatitudescampus.org/healthcare/,186,https://beatitudescampus.org/careers,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,146194,THRIVE OF FOX VALLEY,AURORA,IL,thriveahead.com,https://thriveahead.com/2022/04/five-star-nursing-homes-in-aurora/,55,https://thriveahead.com/careers|https://thriveahead.com/careers/#content|https://thriveahead.com/careers/,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,235076,Newaygo Co Medical Care Facility,Fremont,MI,newaygomcf.org,https://www.newaygomcf.org/contact/,19,https://www.newaygomcf.org/careers|https://www.newaygomcf.org/careers/#|https://www.newaygomcf.org/careers/,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,285302,Hillcrest Millard LLC,Omaha,NE,hillcresthealth.com,https://hillcresthealth.com/locations-and-services/hillcrest-millard/,63,https://hillcresthealth.com/careers|https://hillcresthealth.com/careers-delete|https://hillcresthealth.com/careers/#content|https://hillcresthealth.com/careers/#|https://hillcresthealth.com/careers/|https://hillcresthealth.com/careers/#know-more,https://hillcresthealth.com/careers-delete,1,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,315427,UNITED METHODIST COMMUNITIES AT PITMAN,PITMAN,NJ,umcommunities.org,https://www.pitman.umcommunities.org/pitman/lifestyle/,174,https://umcommunities.org/about/careers|https://umcommunities.org/homeworks/careers|https://umcommunities.org/the-shores/careers|https://umcommunities.org/pitman-manor/careers|https://umcommunities.org/bristol-glen/careers|https://umcommunities.org/about/careers/#sitewrap|https://umcommunities.org/about/careers/#sr-first-menu-item|https://umcommunities.org/about/careers/|https://umcommunities.org/about/careers/#|https://umcommunities.org/homeworks/careers/,,0,0,0,0,0,true,false,career_page_audit,rejected_ats_detected,Known ATS domain or embed detected on the career page.
nursing_home,365595,MOMENTOUS HEALTH AT FRANKLIN,FRANKLIN,OH,momentousfran.com,https://momentousfran.com/,13,https://momentousfran.com/careers|https://momentousfran.com/careers/#content|https://momentousfran.com/careers/#|https://momentousfran.com/careers/|https://momentousfran.com/careers/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6Ijc4MiIsInRvZ2dsZSI6ZmFsc2V9,,0,0,0,0,0,false,false,career_page_audit,rejected_insufficient_detailed_job_urls,Career page exposed 0 distinct provider-hosted job URLs; requires at least 3.
